Id,Text,Source,Lang,CreatedAt,FavoriteCount,IsRetweet,RetweetCount,InReplyToStatusId,InReplyToScreenName,InReplyToUserId,UserId,UserName,UserScreenName,UserDescription,UserCreatedAt,UserTweets,UserFavoritesCount,UserFollowersCount,UserFollowingCount,UserListedCount,UserLocation,UserLang,UserTimeZone,UserUtcOffset,UserURL,UserProfileImageURL,UserOriginalProfileImageURLHttps,UserDefaultProfileImage,CurrentUserRetweetId,GeoLocationLatitude,GeoLocationLongitude,PlaceName,PlaceFullName,PlaceType,PlaceStreetAddress,PlaceCountryCode,PlaceCountry,PlaceBoundingBoxType,PlaceBoundingBoxCoordinates,UserMentionEntities,HashtagEntities,URLEntities,MediaEntities,Favorited,Retweeted,PossiblySensitive,Truncated,RetweetedStatusId,RetweetedStatusText,RetweetedStatusSource,RetweetedStatusLang,RetweetedStatusCreatedAt,RetweetedStatusUserId,RetweetedStatusUserName,RetweetedStatusUserScreenName,RetweetedStatusUserTweets,RetweetedStatusUserFavoritesCount,RetweetedStatusUserFollowersCount,RetweetedStatusUserFollowingCount,RetweetedStatusUserListedCount,keyword,UserFollowingFollowerRatio,UserTweetFollowingRatio,UserFavoriteFollowingRatio,UserTweetFavoriteRatio,Words,Bigrams,Trigrams,Url,InfluenceScore
1004841478613622787,"RT @connect_hearing: Modern, digital hearing aids like Phonak Nano are invisible with clear & natural sound. Sign up for your risk-free tri…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7/6/18 21:44,0,TRUE,10,-1,,-1,3234407078,Pina,bowlofsugar1,"Cityline lover. Learning something each time I watch. Thank you to all:  Tracy, and all regulars, Dave and many more for making this program what it is today.__",3/6/15 0:09,9419,14014,130,99,12,Maple. Ontario,en,,-1,,http://pbs.twimg.com/profile_images/790035472886140928/FRjis1pM_normal.jpg,https://pbs.twimg.com/profile_images/790035472886140928/FRjis1pM.jpg,FALSE,-1,,,,,,,,,,,[connect_hearing],,,,FALSE,FALSE,FALSE,FALSE,978889427379474432,"Modern, digital hearing aids like Phonak Nano are invisible with clear & natural sound. Sign up for your risk-free trial today!","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>",en,28/3/18 7:00,194206721,Connect Hearing,connect_hearing,3416,423,958,334,29,phonak,0.76,95.14,141.56,0.67,"[modern, digital, hearing, aids, like, phonak, nano, invisible, clear, natural, sound, sign, up, risk-free, trial, today]","[modern digital, digital hearing, hearing aids, aids like, like phonak, phonak nano, nano are, are invisible, invisible with, with clear, clear natural, natural sound, sound sign, sign up, up for, for your, your risk-free, risk-free trial, trial today]","[modern digital hearing, digital hearing aids, hearing aids like, aids like phonak, like phonak nano, phonak nano are, nano are invisible, are invisible with, invisible with clear, with clear natural, clear natural sound, natural sound sign, sound sign up, sign up for, up for your, for your risk-free, your risk-free trial, risk-free trial today]",https://twitter.com/bowlofsugar1/status/1004841478613622787,40
1004833648728735745,RT @PhonakPARC: Access is key! If you can't access the sound and information you need - then how are you going to process it and learn? #Ph…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,7/6/18 21:13,0,TRUE,1,-1,,-1,32456892,Whitney Spagnola,whitneyspagnola,"Optimist/curious/listener/coffee addict/mother/wife/daughter/self. ""A well-balanced person is one who finds both sides of an issue laughable."" H. Procknow",17/4/09 15:56,686,1422,457,758,9,"Illinois, USA",en,,-1,,http://pbs.twimg.com/profile_images/378800000148186681/01f50fa8cbc87a257807c627552ed389_normal.jpeg,https://pbs.twimg.com/profile_images/378800000148186681/01f50fa8cbc87a257807c627552ed389.jpeg,FALSE,-1,,,,,,,,,,,[PhonakPARC],,,,FALSE,FALSE,FALSE,FALSE,996760399923040256,Access is key! If you can't access the sound and information you need - then how are you going to process it and learn? #Phonakkids https://t.co/GTyDddtYVD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",en,16/5/18 14:32,752599175355895817,PARC,PhonakPARC,243,471,164,95,1,phonak,1.66,0.91,1.88,0.48,"[access, key, if, can't, access, sound, information, need, then, going, process, learn, phonakkids, gtydddtyvd]","[access is, is key, key if, if you, you can't, can't access, access the, the sound, sound and, and information, information you, you need, need then, then how, how are, are you, you going, going to, to process, process it, it and, and learn, learn phonakkids, phonakkids https, https t.co, t.co gtydddtyvd]","[access is key, is key if, key if you, if you can't, you can't access, can't access the, access the sound, the sound and, sound and information, and information you, information you need, you need then, need then how, then how are, how are you, are you going, you going to, going to process, to process it, process it and, it and learn, and learn phonakkids, learn phonakkids https, phonakkids https t.co, https t.co gtydddtyvd]",https://twitter.com/whitneyspagnola/status/1004833648728735745,4
1004826610787389441,"RT @phonak: A fantastic 3 days with our Phonak International Advisory Board in Vienna. Filled with sharing of research, knowledge and best…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7/6/18 20:45,0,TRUE,3,-1,,-1,1955384402,Steve Siwek,SteveSiwek,,12/10/13 0:40,3408,4807,30,112,0,,en,,-1,,http://pbs.twimg.com/profile_images/575475229104939008/LTK2eBcl_normal.jpeg,https://pbs.twimg.com/profile_images/575475229104939008/LTK2eBcl.jpeg,FALSE,-1,,,,,,,,,,,[phonak],,,,FALSE,FALSE,FALSE,FALSE,1004806851429650434,"A fantastic 3 days with our Phonak International Advisory Board in Vienna. Filled with sharing of research, knowledge and best practices to ensure we continue to improve the services and outcomes for children and their families. #audpeeps #audiology #Phonakkids https://t.co/cc6ndagrZm","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 19:26,973451442,Phonak - Life is On,phonak,10411,2811,16721,1605,185,phonak,3.73,30.43,42.92,0.71,"[fantastic, 3, days, phonak, international, advisory, board, vienna, filled, sharing, research, knowledge, best, practices, ensure, continue, improve, services, outcomes, children, their, families, audpeeps, audiology, phonakkids, cc6ndagrzm]","[a fantastic, fantastic 3, 3 days, days with, with our, our phonak, phonak international, international advisory, advisory board, board in, in vienna, vienna filled, filled with, with sharing, sharing of, of research, research knowledge, knowledge and, and best, best practices, practices to, to ensure, ensure we, we continue, continue to, to improve, improve the, the services, services and, and outcomes, outcomes for, for children, children and, and their, their families, families audpeeps, audpeeps audiology, audiology phonakkids, phonakkids https, https t.co, t.co cc6ndagrzm]","[a fantastic 3, fantastic 3 days, 3 days with, days with our, with our phonak, our phonak international, phonak international advisory, international advisory board, advisory board in, board in vienna, in vienna filled, vienna filled with, filled with sharing, with sharing of, sharing of research, of research knowledge, research knowledge and, knowledge and best, and best practices, best practices to, practices to ensure, to ensure we, ensure we continue, we continue to, continue to improve, to improve the, improve the services, the services and, services and outcomes, and outcomes for, outcomes for children, for children and, children and their, and their families, their families audpeeps, families audpeeps audiology, audpeeps audiology phonakkids, audiology phonakkids https, phonakkids https t.co, https t.co cc6ndagrzm]",https://twitter.com/SteveSiwek/status/1004826610787389441,12
1004808453435600896,"Phonak Audeo YES IX Wireless Hearing Aids #

$385.00
End Date: Thursday Jun-14-2018 12:28:25 PDT
Buy It Now for only: $385.00
Buy It Now | Add to watch list https://t.co/ZyQBS9RMvw","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",en,7/6/18 19:32,0,FALSE,0,-1,,-1,3348679983,AmazonBay4u,AmazonBay4u,I find the deals and tweet them for you.,28/6/15 9:01,534412,1220,4504,5035,580,"New York, USA",en,,-1,http://t.co/w9OjnmGBXE,http://pbs.twimg.com/profile_images/890846756371656704/--1FiyW4_normal.jpg,https://pbs.twimg.com/profile_images/890846756371656704/--1FiyW4.jpg,FALSE,-1,,,,,,,,,,,,,,[https://twitter.com/AmazonBay4u/status/1004808453435600896/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,1.12,106.14,0.24,438.04,"[phonak, audeo, yes, ix, wireless, hearing, aids, end, date, thursday, jun, 14, 2018, 12, 28, 25, pdt, buy, now, only, buy, now, add, watch, list, zyqbs9rmvw]","[phonak audeo, audeo yes, yes ix, ix wireless, wireless hearing, hearing aids, aids end, end date, date thursday, thursday jun, jun 14, 14 2018, 2018 12, 12 28, 28 25, 25 pdt, pdt buy, buy it, it now, now for, for only, only buy, buy it, it now, now add, add to, to watch, watch list, list https, https t.co, t.co zyqbs9rmvw]","[phonak audeo yes, audeo yes ix, yes ix wireless, ix wireless hearing, wireless hearing aids, hearing aids end, aids end date, end date thursday, date thursday jun, thursday jun 14, jun 14 2018, 14 2018 12, 2018 12 28, 12 28 25, 28 25 pdt, 25 pdt buy, pdt buy it, buy it now, it now for, now for only, for only buy, only buy it, buy it now, it now add, now add to, add to watch, to watch list, watch list https, list https t.co, https t.co zyqbs9rmvw]",https://twitter.com/AmazonBay4u/status/1004808453435600896,0
1004808280345120768,"RT @phonak: En Phonak tenemos la mejor solución para las pérdidas auditivas unilaterales. Desde 2011, nuestros sistemas CROS ayudan a soluc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",es,7/6/18 19:32,0,TRUE,1,-1,,-1,1167525654,Crystal,cking0413,,11/2/13 1:52,7208,3772,4651,4441,24,mississauga ontario,en,,-1,,http://pbs.twimg.com/profile_images/973507726931144705/1WjaBmjW_normal.jpg,https://pbs.twimg.com/profile_images/973507726931144705/1WjaBmjW.jpg,FALSE,-1,,,,,,,,,,,[phonak],,,,FALSE,FALSE,FALSE,FALSE,1004733438644154368,"En Phonak tenemos la mejor solución para las pérdidas auditivas unilaterales. Desde 2011, nuestros sistemas CROS ayudan a solucionar este tipo de pérdidas. Amplíe información en nuestra web: https://t.co/ludA33JhT5   #AudífonosPhonak https://t.co/7B5OpIp0ws","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",es,7/6/18 14:34,973451442,Phonak - Life is On,phonak,10411,2811,16721,1605,185,phonak,0.95,1.62,0.85,1.91,"[en, phonak, tenemos, la, mejor, solución, para, las, pérdidas, auditivas, unilaterales, desde, 2011, nuestros, sistemas, cros, ayudan, solucionar, este, tipo, de, pérdidas, amplíe, información, en, nuestra, web, luda33jht5, audífonosphonak, 7b5opip0ws]","[en phonak, phonak tenemos, tenemos la, la mejor, mejor solución, solución para, para las, las pérdidas, pérdidas auditivas, auditivas unilaterales, unilaterales desde, desde 2011, 2011 nuestros, nuestros sistemas, sistemas cros, cros ayudan, ayudan a, a solucionar, solucionar este, este tipo, tipo de, de pérdidas, pérdidas amplíe, amplíe información, información en, en nuestra, nuestra web, web https, https t.co, t.co luda33jht5, luda33jht5 audífonosphonak, audífonosphonak https, https t.co, t.co 7b5opip0ws]","[en phonak tenemos, phonak tenemos la, tenemos la mejor, la mejor solución, mejor solución para, solución para las, para las pérdidas, las pérdidas auditivas, pérdidas auditivas unilaterales, auditivas unilaterales desde, unilaterales desde 2011, desde 2011 nuestros, 2011 nuestros sistemas, nuestros sistemas cros, sistemas cros ayudan, cros ayudan a, ayudan a solucionar, a solucionar este, solucionar este tipo, este tipo de, tipo de pérdidas, de pérdidas amplíe, pérdidas amplíe información, amplíe información en, información en nuestra, en nuestra web, nuestra web https, web https t.co, https t.co luda33jht5, t.co luda33jht5 audífonosphonak, luda33jht5 audífonosphonak https, audífonosphonak https t.co, https t.co 7b5opip0ws]",https://twitter.com/cking0413/status/1004808280345120768,4
1004808209880764416,"RT @phonak: A fantastic 3 days with our Phonak International Advisory Board in Vienna. Filled with sharing of research, knowledge and best…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 19:32,0,TRUE,3,-1,,-1,1167525654,Crystal,cking0413,,11/2/13 1:52,7208,3772,4651,4441,24,mississauga ontario,en,,-1,,http://pbs.twimg.com/profile_images/973507726931144705/1WjaBmjW_normal.jpg,https://pbs.twimg.com/profile_images/973507726931144705/1WjaBmjW.jpg,FALSE,-1,,,,,,,,,,,[phonak],,,,FALSE,FALSE,FALSE,FALSE,1004806851429650434,"A fantastic 3 days with our Phonak International Advisory Board in Vienna. Filled with sharing of research, knowledge and best practices to ensure we continue to improve the services and outcomes for children and their families. #audpeeps #audiology #Phonakkids https://t.co/cc6ndagrZm","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 19:26,973451442,Phonak - Life is On,phonak,10411,2811,16721,1605,185,phonak,0.95,1.62,0.85,1.91,"[fantastic, 3, days, phonak, international, advisory, board, vienna, filled, sharing, research, knowledge, best, practices, ensure, continue, improve, services, outcomes, children, their, families, audpeeps, audiology, phonakkids, cc6ndagrzm]","[a fantastic, fantastic 3, 3 days, days with, with our, our phonak, phonak international, international advisory, advisory board, board in, in vienna, vienna filled, filled with, with sharing, sharing of, of research, research knowledge, knowledge and, and best, best practices, practices to, to ensure, ensure we, we continue, continue to, to improve, improve the, the services, services and, and outcomes, outcomes for, for children, children and, and their, their families, families audpeeps, audpeeps audiology, audiology phonakkids, phonakkids https, https t.co, t.co cc6ndagrzm]","[a fantastic 3, fantastic 3 days, 3 days with, days with our, with our phonak, our phonak international, phonak international advisory, international advisory board, advisory board in, board in vienna, in vienna filled, vienna filled with, filled with sharing, with sharing of, sharing of research, of research knowledge, research knowledge and, knowledge and best, and best practices, best practices to, practices to ensure, to ensure we, ensure we continue, we continue to, continue to improve, to improve the, improve the services, the services and, services and outcomes, and outcomes for, outcomes for children, for children and, children and their, and their families, their families audpeeps, families audpeeps audiology, audpeeps audiology phonakkids, audiology phonakkids https, phonakkids https t.co, https t.co cc6ndagrzm]",https://twitter.com/cking0413/status/1004808209880764416,12
1004806851429650434,"A fantastic 3 days with our Phonak International Advisory Board in Vienna. Filled with sharing of research, knowledge and best practices to ensure we continue to improve the services and outcomes for children and their families. #audpeeps #audiology #Phonakkids https://t.co/cc6ndagrZm","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 19:26,15,FALSE,3,-1,,-1,973451442,Phonak - Life is On,phonak,Phonak offers life-changing hearing solutions. Share your stories & ask us questions! Chat with us live #HearingLossHour 1pm UTC+1.  1st Wed each month!,27/11/12 7:47,10411,2811,16721,1605,185,,en,,-1,http://t.co/MAaX4RetVS,http://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8_normal.png,https://pbs.twimg.com/profile_images/2901668058/c7390961029e20b8176f4c48308f3be8.png,FALSE,-1,,,,,,,,,,,,"[audpeeps, audiology, Phonakkids]",,[https://twitter.com/phonak/status/1004806851429650434/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.10,6.49,1.75,3.70,"[fantastic, 3, days, phonak, international, advisory, board, vienna, filled, sharing, research, knowledge, best, practices, ensure, continue, improve, services, outcomes, children, their, families, audpeeps, audiology, phonakkids, cc6ndagrzm]","[a fantastic, fantastic 3, 3 days, days with, with our, our phonak, phonak international, international advisory, advisory board, board in, in vienna, vienna filled, filled with, with sharing, sharing of, of research, research knowledge, knowledge and, and best, best practices, practices to, to ensure, ensure we, we continue, continue to, to improve, improve the, the services, services and, and outcomes, outcomes for, for children, children and, and their, their families, families audpeeps, audpeeps audiology, audiology phonakkids, phonakkids https, https t.co, t.co cc6ndagrzm]","[a fantastic 3, fantastic 3 days, 3 days with, days with our, with our phonak, our phonak international, phonak international advisory, international advisory board, advisory board in, board in vienna, in vienna filled, vienna filled with, filled with sharing, with sharing of, sharing of research, of research knowledge, research knowledge and, knowledge and best, and best practices, best practices to, practices to ensure, to ensure we, ensure we continue, we continue to, continue to improve, to improve the, improve the services, the services and, services and outcomes, and outcomes for, outcomes for children, for children and, children and their, and their families, their families audpeeps, families audpeeps audiology, audpeeps audiology phonakkids, audiology phonakkids https, phonakkids https t.co, https t.co cc6ndagrzm]",https://twitter.com/phonak/status/1004806851429650434,27
1004805564927496192,"RT @SonovaGroup: The emphasis is on team spirit: Sonova’s brand ambassadors Simon Ollert, Fritz Sendlhofer and Jason Brügger met more than…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7/6/18 19:21,0,TRUE,1,-1,,-1,1955384402,Steve Siwek,SteveSiwek,,12/10/13 0:40,3408,4807,30,112,0,,en,,-1,,http://pbs.twimg.com/profile_images/575475229104939008/LTK2eBcl_normal.jpeg,https://pbs.twimg.com/profile_images/575475229104939008/LTK2eBcl.jpeg,FALSE,-1,,,,,,,,,,,[SonovaGroup],,,,FALSE,FALSE,FALSE,FALSE,1004796407566553089,"The emphasis is on team spirit: Sonova’s brand ambassadors Simon Ollert, Fritz Sendlhofer and Jason Brügger met more than 30 soccer-crazed boys and girls at the 3rd @Phonak #Soccer Camp for children with #HearingLoss! Everybody had such a great time! #LifeWithoutLimitations https://t.co/u8D52JOtK4","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 18:45,973503338,Sonova,SonovaGroup,2399,56,1699,536,43,phonak,3.73,30.43,42.92,0.71,"[emphasis, team, spirit, sonova, s, brand, ambassadors, simon, ollert, fritz, sendlhofer, jason, brügger, met, than, 30, soccer-crazed, boys, girls, 3rd, phonak, soccer, camp, children, hearingloss, everybody, had, such, great, time, lifewithoutlimitations, u8d52jotk4]","[the emphasis, emphasis is, is on, on team, team spirit, spirit sonova, sonova s, s brand, brand ambassadors, ambassadors simon, simon ollert, ollert fritz, fritz sendlhofer, sendlhofer and, and jason, jason brügger, brügger met, met more, more than, than 30, 30 soccer-crazed, soccer-crazed boys, boys and, and girls, girls at, at the, the 3rd, 3rd phonak, phonak soccer, soccer camp, camp for, for children, children with, with hearingloss, hearingloss everybody, everybody had, had such, such a, a great, great time, time lifewithoutlimitations, lifewithoutlimitations https, https t.co, t.co u8d52jotk4]","[the emphasis is, emphasis is on, is on team, on team spirit, team spirit sonova, spirit sonova s, sonova s brand, s brand ambassadors, brand ambassadors simon, ambassadors simon ollert, simon ollert fritz, ollert fritz sendlhofer, fritz sendlhofer and, sendlhofer and jason, and jason brügger, jason brügger met, brügger met more, met more than, more than 30, than 30 soccer-crazed, 30 soccer-crazed boys, soccer-crazed boys and, boys and girls, and girls at, girls at the, at the 3rd, the 3rd phonak, 3rd phonak soccer, phonak soccer camp, soccer camp for, camp for children, for children with, children with hearingloss, with hearingloss everybody, hearingloss everybody had, everybody had such, had such a, such a great, a great time, great time lifewithoutlimitations, time lifewithoutlimitations https, lifewithoutlimitations https t.co, https t.co u8d52jotk4]",https://twitter.com/SteveSiwek/status/1004805564927496192,4
1004802048859213824,The proven performance of Phonak CROS now even available as rechargeable solution: https://t.co/v16A0JihjT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 19:07,2,FALSE,0,1004801335051595776,OliFrankPhonak,827954579165872128,827954579165872128,Oliver Frank,OliFrankPhonak,Director #Product #Marketing @Phonak #ProductManagement #ProdMgmt,4/2/17 18:58,280,221,102,133,0,Switzerland,en,,-1,,http://pbs.twimg.com/profile_images/901548060521746432/7VAbBbhE_normal.jpg,https://pbs.twimg.com/profile_images/901548060521746432/7VAbBbhE.jpg,FALSE,-1,,,,,,,,,,,,,[https://www.phonak.com/au/en/hearing-aids/phonak-cros-b.html],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,1.30,2.11,1.66,1.27,"[proven, performance, phonak, cros, now, even, available, rechargeable, solution, v16a0jihjt]","[the proven, proven performance, performance of, of phonak, phonak cros, cros now, now even, even available, available as, as rechargeable, rechargeable solution, solution https, https t.co, t.co v16a0jihjt]","[the proven performance, proven performance of, performance of phonak, of phonak cros, phonak cros now, cros now even, now even available, even available as, available as rechargeable, as rechargeable solution, rechargeable solution https, solution https t.co, https t.co v16a0jihjt]",https://twitter.com/OliFrankPhonak/status/1004802048859213824,2
1004801335051595776,"Dominic was officially diagnosed with a single-sided deafness in his right ear when he was three years old. Find out why his mother says today: “We saw an immediate difference in almost every aspect of his daily life”
#Phonak #CROS #hearing #SSD #UHL https://t.co/BwyaI4NGKr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 19:04,0,FALSE,2,-1,,-1,827954579165872128,Oliver Frank,OliFrankPhonak,Director #Product #Marketing @Phonak #ProductManagement #ProdMgmt,4/2/17 18:58,280,221,102,133,0,Switzerland,en,,-1,,http://pbs.twimg.com/profile_images/901548060521746432/7VAbBbhE_normal.jpg,https://pbs.twimg.com/profile_images/901548060521746432/7VAbBbhE.jpg,FALSE,-1,,,,,,,,,,,,"[Phonak, CROS, hearing, SSD, UHL]",[https://www.hearinglikeme.com/community-spotlight-how-phonak-cros-ii-hearing-aids-made-a-difference-in-dominics-life/],,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,1.30,2.11,1.66,1.27,"[dominic, was, officially, diagnosed, single-sided, deafness, his, right, ear, when, he, was, three, years, old, find, out, his, mother, says, today, saw, immediate, difference, almost, every, aspect, his, daily, life, phonak, cros, hearing, ssd, uhl, bwyai4ngkr]","[dominic was, was officially, officially diagnosed, diagnosed with, with a, a single-sided, single-sided deafness, deafness in, in his, his right, right ear, ear when, when he, he was, was three, three years, years old, old find, find out, out why, why his, his mother, mother says, says today, today we, we saw, saw an, an immediate, immediate difference, difference in, in almost, almost every, every aspect, aspect of, of his, his daily, daily life, life phonak, phonak cros, cros hearing, hearing ssd, ssd uhl, uhl https, https t.co, t.co bwyai4ngkr]","[dominic was officially, was officially diagnosed, officially diagnosed with, diagnosed with a, with a single-sided, a single-sided deafness, single-sided deafness in, deafness in his, in his right, his right ear, right ear when, ear when he, when he was, he was three, was three years, three years old, years old find, old find out, find out why, out why his, why his mother, his mother says, mother says today, says today we, today we saw, we saw an, saw an immediate, an immediate difference, immediate difference in, difference in almost, in almost every, almost every aspect, every aspect of, aspect of his, of his daily, his daily life, daily life phonak, life phonak cros, phonak cros hearing, cros hearing ssd, hearing ssd uhl, ssd uhl https, uhl https t.co, https t.co bwyai4ngkr]",https://twitter.com/OliFrankPhonak/status/1004801335051595776,8
1004799162838343682,RT @phonak: Uncover a mother’s important advice for parents with children who have profound unilateral hearing loss. #PhonakKids #PhonakUHL…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,7/6/18 18:56,0,TRUE,3,-1,,-1,822178788612177920,"Shawn Harrison, AuD",shawnhaud,"Team member @ Phonak. Advocate for those with hearing loss. Fanilow. Tweets, thoughts, opinions, etc. are all me.",19/1/17 20:27,315,824,162,237,1,"Chicago, IL",en,,-1,,http://pbs.twimg.com/profile_images/958533409478991877/9v9i6dv6_normal.jpg,https://pbs.twimg.com/profile_images/958533409478991877/9v9i6dv6.jpg,FALSE,-1,,,,,,,,,,,[phonak],"[PhonakKids, PhonakUHL]",,,FALSE,FALSE,FALSE,FALSE,1004734752694382592,"Uncover a mother’s important advice for parents with children who have profound unilateral hearing loss. #PhonakKids #PhonakUHL #PhonakSky #hearingloss
https://t.co/JJ5dYpg7Vg https://t.co/txno8htosZ","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 14:40,973451442,Phonak - Life is On,phonak,10411,2811,16721,1605,185,phonak,1.46,1.33,3.48,0.38,"[uncover, mother, s, important, advice, parents, children, who, have, profound, unilateral, hearing, loss, phonakkids, phonakuhl, phonaksky, hearingloss, jj5dypg7vg, txno8htosz]","[uncover a, a mother, mother s, s important, important advice, advice for, for parents, parents with, with children, children who, who have, have profound, profound unilateral, unilateral hearing, hearing loss, loss phonakkids, phonakkids phonakuhl, phonakuhl phonaksky, phonaksky hearingloss, hearingloss https, https t.co, t.co jj5dypg7vg, jj5dypg7vg https, https t.co, t.co txno8htosz]","[uncover a mother, a mother s, mother s important, s important advice, important advice for, advice for parents, for parents with, parents with children, with children who, children who have, who have profound, have profound unilateral, profound unilateral hearing, unilateral hearing loss, hearing loss phonakkids, loss phonakkids phonakuhl, phonakkids phonakuhl phonaksky, phonakuhl phonaksky hearingloss, phonaksky hearingloss https, hearingloss https t.co, https t.co jj5dypg7vg, t.co jj5dypg7vg https, jj5dypg7vg https t.co, https t.co txno8htosz]",https://twitter.com/shawnhaud/status/1004799162838343682,12
1004796407566553089,"The emphasis is on team spirit: Sonova’s brand ambassadors Simon Ollert, Fritz Sendlhofer and Jason Brügger met more than 30 soccer-crazed boys and girls at the 3rd @Phonak #Soccer Camp for children with #HearingLoss! Everybody had such a great time! #LifeWithoutLimitations https://t.co/u8D52JOtK4","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",en,7/6/18 18:45,8,FALSE,1,-1,,-1,973503338,Sonova,SonovaGroup,Sonova is the leading provider of innovative hearing care solutions and pursues its vision of a world where everyone enjoys the delight of hearing.,27/11/12 8:26,2399,56,1699,536,43,"Staefa, Switzerland",de,,-1,http://t.co/1ySXQS3EDg,http://pbs.twimg.com/profile_images/464683087847100416/_lnHQHEi_normal.png,https://pbs.twimg.com/profile_images/464683087847100416/_lnHQHEi.png,FALSE,-1,,,,,,,,,,,[phonak],"[Soccer, HearingLoss, LifeWithoutLimitations]",,[https://twitter.com/SonovaGroup/status/1004796407566553089/photo/1],FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,phonak,0.32,4.48,0.10,42.84,"[emphasis, team, spirit, sonova, s, brand, ambassadors, simon, ollert, fritz, sendlhofer, jason, brügger, met, than, 30, soccer-crazed, boys, girls, 3rd, phonak, soccer, camp, children, hearingloss, everybody, had, such, great, time, lifewithoutlimitations, u8d52jotk4]","[the emphasis, emphasis is, is on, on team, team spirit, spirit sonova, sonova s, s brand, brand ambassadors, ambassadors simon, simon ollert, ollert fritz, fritz sendlhofer, sendlhofer and, and jason, jason brügger, brügger met, met more, more than, than 30, 30 soccer-crazed, soccer-crazed boys, boys and, and girls, girls at, at the, the 3rd, 3rd phonak, phonak soccer, soccer camp, camp for, for children, children with, with hearingloss, hearingloss everybody, everybody had, had such, such a, a great, great time, time lifewithoutlimitations, lifewithoutlimitations https, https t.co, t.co u8d52jotk4]","[the emphasis is, emphasis is on, is on team, on team spirit, team spirit sonova, spirit sonova s, sonova s brand, s brand ambassadors, brand ambassadors simon, ambassadors simon ollert, simon ollert fritz, ollert fritz sendlhofer, fritz sendlhofer and, sendlhofer and jason, and jason brügger, jason brügger met, brügger met more, met more than, more than 30, than 30 soccer-crazed, 30 soccer-crazed boys, soccer-crazed boys and, boys and girls, and girls at, girls at the, at the 3rd, the 3rd phonak, 3rd phonak soccer, phonak soccer camp, soccer camp for, camp for children, for children with, children with hearingloss, with hearingloss everybody, hearingloss everybody had, everybody had such, had such a, such a great, a great time, great time lifewithoutlimitations, time lifewithoutlimitations https, lifewithoutlimitations https t.co, https t.co u8d52jotk4]",https://twitter.com/SonovaGroup/status/1004796407566553089,12
